374,2,1486,479,19,31,1,1,1
375,2,1488,480,19,28,1,1,1
376,2,1489,476,20,32,1,1,1
377,2,1491,476,19,31,1,1,1
378,2,1494,476,19,28,1,1,1
379,2,1495,476,19,27,1,1,1
380,2,1497,476,20,25,1,1,1
381,2,1499,475,19,24,1,1,1
382,2,1501,475,19,23,1,1,1
383,2,1501,475,19,23,1,1,1
384,2,1505,471,25,26,1,1,1
385,2,1510,472,23,26,1,1,1
386,2,1507,470,22,23,1,1,1
387,2,1508,467,22,23,1,1,1
388,2,1510,466,22,23,1,1,1
389,2,1521,469,19,25,1,1,1
390,2,1515,468,21,23,1,1,1
391,2,1517,463,21,23,1,1,1
392,2,1519,462,21,23,1,1,1
393,2,1520,465,20,24,1,1,1
439,3,1661,790,72,97,1,1,3
440,3,1661,790,72,97,1,1,3
441,3,1654,783,72,97,1,1,3
442,3,1649,777,70,95,1,1,3
443,3,1632,761,66,89,1,1,3
443,4,979,829,71,107,1,1,1
444,3,1628,757,66,87,1,1,3
444,4,1005,814,67,102,1,1,1
445,3,1628,757,66,87,1,1,3
445,4,1005,814,67,102,1,1,1
446,3,1624,750,64,87,1,1,3
446,4,1026,798,68,100,1,1,1
447,3,1620,745,62,86,1,1,3
447,4,1048,785,65,95,1,1,1
448,3,1612,736,62,82,1,1,3
448,4,1088,759,62,88,1,1,1
449,3,1604,726,62,81,1,1,3
449,4,1122,737,59,83,1,1,1
450,3,1604,726,62,81,1,1,3
450,4,1122,737,59,83,1,1,1
451,3,1600,722,62,78,1,1,3
451,4,1139,727,58,80,1,1,1
452,3,1593,713,61,77,1,1,3
452,4,1167,709,55,74,1,1,1
453,3,1589,707,61,77,1,1,3
453,4,1182,700,54,74,1,1,1
454,3,1585,701,60,75,1,1,3
454,4,1205,683,53,70,1,1,1
455,3,1585,701,60,75,1,1,3
455,4,1205,684,53,69,1,1,1
456,3,1581,694,59,71,1,1,3
456,4,1228,668,50,66,1,1,1
457,3,1579,690,59,70,1,1,3
457,4,1239,662,49,64,1,1,1
458,3,1574,682,58,69,1,1,3
458,4,1258,649,47,62,1,1,1
459,3,1573,682,59,68,1,1,3
459,4,1258,649,47,62,1,1,1
460,3,1572,675,57,67,1,1,3
460,4,1276,637,47,59,1,1,1
461,3,1570,672,56,65,1,1,3
461,4,1285,632,44,56,1,1,1
462,3,1570,666,54,63,1,1,3
462,4,1300,621,43,54,1,1,1
463,3,1570,660,51,63,1,1,3
463,4,1315,612,43,51,1,1,1
464,3,1570,660,51,63,1,1,3
464,4,1315,612,43,51,1,1,1
465,3,1571,657,51,61,1,1,3
465,4,1321,607,42,51,1,1,1
466,3,1570,654,51,61,1,1,3
466,4,1330,603,39,49,1,1,1
467,3,1570,652,50,60,1,1,3
467,4,1334,599,40,48,1,1,1
468,3,1569,643,49,59,1,1,3
468,4,1353,586,39,47,1,1,1
469,3,1569,643,48,59,1,1,3
469,4,1353,586,39,47,1,1,1
470,3,1570,640,47,58,1,1,3
470,4,1358,583,38,45,1,1,1
471,3,1570,637,48,58,1,1,3
471,4,1364,578,40,44,1,1,1
472,3,1571,632,47,56,1,1,3
472,4,1374,573,35,43,1,1,1
473,3,1571,630,46,55,1,1,3
473,4,1379,570,36,42,1,1,1
474,3,1571,627,47,55,1,1,3
474,4,1384,565,38,43,1,1,1
475,3,1573,625,44,54,1,1,3
475,4,1390,562,35,42,1,1,1
476,3,1575,620,43,53,1,1,3
476,4,1398,555,37,43,1,1,1
477,3,1575,618,43,53,1,1,3
477,4,1400,554,36,41,1,1,1
478,3,1576,613,41,52,1,1,3
478,4,1407,549,33,39,1,1,1
479,3,1577,609,43,51,1,1,3
479,4,1415,543,35,38,1,1,1
480,3,1577,609,43,51,1,1,3
480,4,1415,542,35,39,1,1,1
481,3,1577,607,43,50,1,1,3
481,4,1420,541,36,39,1,1,1
482,3,1578,605,41,49,1,1,3
482,4,1422,538,37,39,1,1,1
483,3,1580,599,41,48,1,1,3
483,4,1431,532,36,35,1,1,1
484,3,1579,599,42,48,1,1,3
484,4,1431,532,36,35,1,1,1
485,3,1581,597,40,48,1,1,3
485,4,1435,531,31,33,1,1,1
486,3,1582,596,39,46,1,1,3
486,4,1438,527,33,34,1,1,1
487,3,1583,590,38,46,1,1,3
487,4,1449,522,28,33,1,1,1
487,5,1655,787,70,93,1,1,3
488,3,1583,588,38,45,1,1,3
488,4,1449,520,31,33,1,1,1
488,5,1648,781,70,91,1,1,3
489,3,1583,588,39,45,1,1,3
489,4,1449,520,31,33,1,1,1
489,5,1648,781,70,91,1,1,3
490,3,1583,586,39,45,1,1,3
490,4,1453,518,29,34,1,1,1
490,5,1643,776,67,87,1,1,3
491,3,1583,585,38,45,1,1,3
491,4,1456,517,28,31,1,1,1
491,5,1639,769,64,86,1,1,3
492,3,1585,579,37,43,1,1,3
492,4,1464,513,26,30,1,1,1
492,5,1623,748,64,82,1,1,3
493,3,1586,577,35,45,1,1,3
493,4,1467,511,25,30,1,1,1
493,5,1619,744,64,80,1,1,3
494,3,1586,577,35,45,1,1,3
494,4,1467,511,25,30,1,1,1
494,5,1619,744,63,80,1,1,3
495,3,1586,574,36,44,1,1,3
495,4,1468,509,26,30,1,1,1
495,5,1613,737,64,78,1,1,3
496,3,1586,568,37,46,1,1,3
496,4,1470,506,27,29,1,1,1
496,5,1607,725,62,77,1,1,3
497,3,1588,565,37,46,1,1,3
497,4,1476,502,24,29,1,1,1
497,5,1600,715,60,73,1,1,3
498,3,1587,562,37,47,1,1,3
498,4,1479,500,22,30,1,1,1
498,5,1596,709,61,73,1,1,3
499,3,1587,562,37,47,1,1,3
499,4,1479,500,23,30,1,1,1
499,5,1597,710,60,72,1,1,3
500,3,1587,555,37,51,1,1,3
500,4,1479,497,25,30,1,1,1
500,5,1589,700,62,69,1,1,3
501,3,1588,552,35,52,1,1,3
501,4,1480,496,28,29,1,1,1
501,5,1589,696,60,69,1,1,3
502,3,1588,551,36,50,1,1,3
502,4,1486,493,24,29,1,1,1
502,5,1584,687,60,67,1,1,3
503,3,1589,550,36,48,1,1,3
503,4,1489,491,22,28,1,1,1
503,5,1579,679,59,64,1,1,3
504,3,1589,550,36,48,1,1,3
504,4,1489,491,22,28,1,1,1
504,5,1579,679,59,64,1,1,3
505,3,1590,550,35,46,1,1,3
505,4,1492,488,23,29,1,1,1
505,5,1578,675,59,63,1,1,3
506,3,1592,550,33,45,1,1,3
506,4,1494,487,22,29,1,1,1
506,5,1580,670,58,64,1,1,3
507,3,1592,547,32,43,1,1,3
507,4,1497,482,23,30,1,1,1
507,5,1576,660,57,60,1,1,3
508,3,1592,547,32,43,1,1,3
508,4,1497,482,23,30,1,1,1
508,5,1576,660,57,60,1,1,3
509,3,1593,547,32,42,1,1,3
509,4,1500,482,22,29,1,1,1
509,5,1575,655,55,60,1,1,3
510,3,1593,546,32,42,1,1,3
510,4,1499,481,22,28,1,1,1
510,5,1574,652,54,59,1,1,3
511,3,1593,546,32,40,1,1,3
511,4,1502,480,21,29,1,1,1
511,5,1574,648,54,58,1,1,3
512,3,1594,544,31,37,1,1,3
512,4,1506,478,21,26,1,1,1
512,5,1571,637,48,57,1,1,3
513,3,1593,544,32,37,1,1,3
513,4,1506,478,21,26,1,1,1
513,5,1571,637,48,57,1,1,3
514,3,1593,542,31,37,1,1,3
514,4,1507,477,21,26,1,1,1
514,5,1570,636,47,55,1,1,3
515,3,1595,542,30,36,1,1,3
515,4,1509,477,20,25,1,1,1
515,5,1570,633,43,53,1,1,3
516,3,1595,538,30,35,1,1,3
516,4,1513,475,21,24,1,1,1
516,5,1566,624,45,51,1,1,3
517,3,1594,536,31,35,1,1,3
517,4,1515,474,20,25,1,1,1
517,5,1566,621,44,51,1,1,3
518,3,1595,536,31,35,1,1,3
518,4,1514,473,20,25,1,1,1
518,5,1565,621,46,51,1,1,3
519,3,1595,536,31,34,1,1,3
519,4,1513,472,23,24,1,1,1
519,5,1565,619,46,49,1,1,3
520,3,1596,532,30,35,1,1,3
520,4,1519,471,19,25,1,1,1
520,5,1564,613,45,48,1,1,3
521,3,1597,529,29,35,1,1,3
521,4,1519,468,21,25,1,1,1
521,5,1563,609,43,46,1,1,3
522,3,1597,528,30,35,1,1,3
522,4,1522,468,20,25,1,1,1
522,5,1563,605,42,47,1,1,3
523,3,1597,528,30,35,1,1,3
523,4,1522,468,20,25,1,1,1
523,5,1564,605,42,47,1,1,3
524,3,1596,527,31,34,1,1,3
524,4,1522,466,21,24,1,1,1
524,5,1563,600,42,46,1,1,3
525,3,1598,525,29,34,1,1,3
525,4,1523,462,20,25,1,1,1
525,5,1563,597,40,45,1,1,3
526,3,1597,524,30,35,1,1,3
526,4,1523,462,20,25,1,1,1
526,5,1564,595,38,45,1,1,3
527,3,1597,521,29,33,1,1,3
527,4,1525,459,21,25,1,1,1
527,5,1564,588,38,44,1,1,3
528,3,1597,521,29,33,1,1,3
528,4,1525,459,21,25,1,1,1
528,5,1564,588,38,44,1,1,3
529,3,1598,521,29,34,1,1,3
529,4,1528,458,20,25,1,1,1
529,5,1563,585,35,44,1,1,3
530,3,1598,520,29,34,1,1,3
530,4,1530,457,18,25,1,1,1
530,5,1564,584,36,44,1,1,3
531,3,1602,517,26,32,1,1,3
531,4,1532,455,19,26,1,1,1
531,5,1564,575,35,46,1,1,3
532,3,1602,517,26,31,1,1,3
532,4,1535,454,18,26,1,1,1
532,5,1564,574,35,44,1,1,3
533,3,1603,517,26,31,1,1,3
533,4,1535,454,18,26,1,1,1
533,5,1564,574,35,44,1,1,3
534,3,1603,515,26,32,1,1,3
534,4,1538,455,17,26,1,1,1
534,5,1567,572,33,44,1,1,3
535,3,1602,514,26,32,1,1,3
535,4,1537,450,17,26,1,1,1
535,5,1565,570,33,44,1,1,3
536,3,1602,512,26,32,1,1,3
536,4,1538,449,17,26,1,1,1
536,5,1566,566,33,41,1,1,3
537,3,1602,512,26,31,1,1,3
537,4,1539,448,17,26,1,1,1
537,5,1566,565,33,42,1,1,3
538,3,1600,511,27,31,1,1,3
538,4,1538,452,18,26,1,1,1
538,5,1565,564,32,42,1,1,3
539,3,1600,510,28,30,1,1,3
539,4,1540,446,18,26,1,1,1
539,5,1567,560,32,44,1,1,3
540,3,1602,507,26,30,1,1,3
540,4,1541,445,18,26,1,1,1
540,5,1567,555,33,42,1,1,3
541,3,1602,507,25,29,1,1,3
541,4,1544,450,17,24,1,1,1
541,5,1566,553,33,42,1,1,3
542,3,1602,507,26,29,1,1,3
542,4,1544,450,17,24,1,1,1
542,5,1566,553,33,42,1,1,3
543,3,1602,505,26,30,1,1,3
543,4,1545,445,17,24,1,1,1
543,5,1566,550,33,43,1,1,3
544,3,1603,504,26,30,1,1,3
544,4,1546,447,19,25,1,1,1
544,5,1565,547,32,43,1,1,3
545,3,1603,502,25,30,1,1,3
545,5,1566,544,32,43,1,1,3
546,3,1603,502,25,30,1,1,3
546,5,1566,541,32,43,1,1,3
547,3,1603,501,25,30,1,1,3
547,5,1566,539,32,43,1,1,3
548,3,1603,497,26,32,1,1,3
548,5,1587,537,33,41,1,1,3
549,3,1603,496,26,32,1,1,3
549,5,1576,534,32,44,1,1,3
550,3,1603,496,26,32,1,1,3
550,5,1576,534,32,44,1,1,3
551,3,1602,495,26,31,1,1,3
551,5,1575,535,32,41,1,1,3
552,3,1603,494,25,31,1,1,3
552,5,1575,532,32,40,1,1,3
553,3,1603,493,25,32,1,1,3
553,5,1571,529,30,41,1,1,3
554,3,1602,491,26,31,1,1,3
554,5,1568,526,26,40,1,1,3
555,3,1602,492,26,30,1,1,3
555,5,1568,526,28,39,1,1,3
556,3,1602,492,26,29,1,1,3
556,5,1573,517,22,42,1,1,3
557,3,1602,491,25,29,1,1,3
557,5,1568,520,25,41,1,1,3
558,3,1603,489,24,29,1,1,3
558,5,1567,520,26,39,1,1,3
559,3,1602,488,26,29,1,1,3
559,5,1568,517,25,38,1,1,3
560,3,1602,488,25,30,1,1,3
560,5,1568,517,25,39,1,1,3
561,3,1602,487,25,29,1,1,3
561,5,1570,516,23,38,1,1,3
562,3,1603,485,24,30,1,1,3
562,5,1570,518,24,35,1,1,3
563,3,1603,483,25,31,1,1,3
563,5,1572,514,22,34,1,1,3
564,3,1602,483,24,29,1,1,3
564,5,1572,511,23,35,1,1,3
565,3,1602,483,24,29,1,1,3
565,5,1572,511,22,35,1,1,3
566,3,1602,483,25,28,1,1,3
566,5,1570,510,22,35,1,1,3
567,3,1601,481,26,30,1,1,3
567,5,1569,508,22,34,1,1,3
568,3,1602,480,24,29,1,1,3
568,5,1569,508,24,32,1,1,3
569,3,1602,480,25,29,1,1,3
569,5,1569,508,24,32,1,1,3
570,3,1602,480,24,27,1,1,3
570,5,1569,506,24,33,1,1,3
571,3,1603,480,27,27,1,1,3
571,5,1573,506,21,31,1,1,3
572,3,1602,479,29,33,1,1,3
572,5,1570,505,21,31,1,1,3
573,3,1603,478,25,27,1,1,3
573,5,1570,503,21,31,1,1,3
574,3,1603,478,24,26,1,1,3
574,5,1570,502,21,31,1,1,3
575,3,1603,478,27,26,1,1,3
575,5,1570,501,21,31,1,1,3
576,3,1603,477,23,26,1,1,3
576,5,1570,489,22,40,1,1,3
577,3,1602,476,23,26,1,1,3
577,5,1569,489,22,40,1,1,3
578,3,1603,476,22,24,1,1,3
578,5,1570,487,22,37,1,1,2
579,3,1603,476,23,24,1,1,3
579,5,1569,487,22,37,1,1,2
580,3,1603,475,22,24,1,1,3
580,5,1567,484,24,41,1,1,2
581,3,1603,475,24,25,1,1,3
581,5,1568,485,23,38,1,1,2
582,3,1603,473,22,26,1,1,3
582,5,1567,484,23,38,1,1,2
583,3,1603,473,22,26,1,1,3
583,5,1567,484,24,38,1,1,2
584,3,1607,472,23,28,1,1,3
584,5,1573,477,18,42,1,1,2
585,3,1605,471,22,28,1,1,3
585,5,1568,478,20,40,1,1,2
586,3,1605,472,23,30,1,1,3
586,5,1568,480,20,37,1,1,2
587,3,1606,471,22,31,1,1,3
587,5,1570,479,20,37,1,1,2
588,3,1606,468,23,27,1,1,3
588,5,1568,477,22,38,1,1,2
589,3,1605,467,24,27,1,1,3
589,5,1568,477,22,38,1,1,2
590,3,1604,468,24,26,1,1,3
590,5,1574,477,17,36,1,1,2
591,3,1606,468,22,26,1,1,3
591,5,1571,477,17,33,1,1,2
592,3,1606,466,22,26,1,1,3
592,5,1573,476,18,34,1,1,2
593,3,1606,465,22,26,1,1,3
593,5,1571,476,18,34,1,1,2
594,3,1606,465,22,26,1,1,3
594,5,1574,477,17,32,1,1,2
595,3,1605,464,23,26,1,1,3
595,5,1569,477,16,29,1,1,2
596,3,1604,464,24,27,1,1,3
596,5,1575,476,15,30,1,1,2
597,3,1606,463,22,26,1,1,3
597,5,1570,476,17,27,1,1,2
598,3,1606,464,22,26,1,1,3
598,5,1570,476,17,27,1,1,2
599,3,1606,462,22,26,1,1,3
599,5,1569,476,17,27,1,1,2
600,3,1597,466,22,39,1,1,3
600,5,1570,475,18,27,1,1,2
601,3,1603,460,23,30,1,1,3
601,5,1568,475,18,25,1,1,2
602,3,1602,461,22,30,1,1,3
602,5,1569,475,18,25,1,1,2
603,3,1602,461,22,31,1,1,3
603,5,1569,475,18,25,1,1,2
604,3,1601,461,21,35,1,1,3
604,5,1571,474,17,25,1,1,2
605,3,1603,461,21,33,1,1,3
605,5,1569,472,17,25,1,1,2
606,3,1601,454,21,33,1,1,3
606,5,1569,467,20,28,1,1,2
607,3,1601,453,21,33,1,1,3
607,5,1569,471,19,25,1,1,2
608,3,1601,453,21,33,1,1,3
608,5,1573,466,17,28,1,1,2
609,3,1606,458,20,30,1,1,3
609,5,1572,465,18,29,1,1,2
610,3,1607,458,20,29,1,1,3
610,5,1572,466,19,28,1,1,2
611,5,1572,465,19,27,1,1,2
612,5,1576,464,18,29,1,1,2
613,5,1576,464,18,29,1,1,2
614,5,1573,460,18,29,1,1,2
615,5,1573,460,18,29,1,1,2
616,5,1575,461,18,28,1,1,2
617,5,1571,460,18,26,1,1,2
618,5,1572,460,17,26,1,1,2
619,5,1570,459,19,26,1,1,2
692,6,770,827,89,101,1,1,0
693,6,800,812,84,96,1,1,0
694,6,800,811,85,96,1,1,0
695,6,831,797,81,93,1,1,0
696,6,883,772,80,84,1,1,0
697,6,906,759,73,82,1,1,0
698,6,949,738,67,74,1,1,0
699,6,990,717,64,71,1,1,0
700,6,990,717,64,71,1,1,0
701,6,1007,709,63,68,1,1,0
702,6,1025,699,62,66,1,1,0
703,6,1071,677,58,60,1,1,0
704,6,1085,669,56,60,1,1,0
705,6,1085,669,57,60,1,1,0
706,6,1099,663,59,57,1,1,0
707,6,1110,656,59,55,1,1,0
708,6,1146,638,53,50,1,1,0
709,6,1158,633,51,49,1,1,0
710,6,1158,633,51,49,1,1,0
711,6,1168,628,50,48,1,1,0
712,6,1187,618,49,47,1,1,0
713,6,1197,612,49,46,1,1,0
714,6,1215,603,44,46,1,1,0
715,6,1215,603,44,46,1,1,0
716,6,1227,597,45,41,1,1,0
717,6,1237,592,41,42,1,1,0
718,6,1250,585,42,39,1,1,0
719,6,1264,578,38,39,1,1,0
720,6,1265,578,36,39,1,1,0
721,6,1271,575,36,38,1,1,0
722,6,1278,572,36,37,1,1,0
723,6,1296,563,34,35,1,1,0
724,6,1302,560,33,35,1,1,0
725,6,1307,558,32,34,1,1,0
726,6,1307,558,32,34,1,1,0
727,6,1314,554,33,35,1,1,0
728,6,1321,549,30,33,1,1,0
729,6,1333,546,25,31,1,1,0
730,6,1332,546,26,31,1,1,0
731,6,1338,542,27,32,1,1,0
732,6,1345,538,26,31,1,1,0
733,6,1358,532,26,31,1,1,0
734,6,1361,529,32,32,1,1,0
735,6,1361,529,32,32,1,1,0
736,6,1370,526,28,29,1,1,0
737,6,1374,525,25,28,1,1,0
798,7,878,867,75,135,1,1,1
799,7,878,867,75,135,1,1,1
800,7,932,836,72,123,1,1,1
801,7,978,806,68,117,1,1,1
802,7,1000,794,67,112,1,1,1
803,7,1000,794,66,112,1,1,1
804,7,1037,770,65,105,1,1,1
805,7,1055,759,65,101,1,1,1
806,7,1088,740,63,95,1,1,1
807,7,1117,720,61,90,1,1,1
808,7,1117,720,61,90,1,1,1
809,7,1129,712,59,87,1,1,1
810,7,1141,704,57,85,1,1,1
811,7,1178,682,58,78,1,1,1
812,7,1191,676,60,76,1,1,1
813,7,1191,676,60,76,1,1,1
814,7,1202,669,59,75,1,1,1
815,7,1211,664,58,73,1,1,1
816,7,1237,645,55,69,1,1,1
817,7,1236,645,56,69,1,1,1
818,7,1246,641,50,66,1,1,1
819,7,1254,636,49,64,1,1,1
820,7,1269,626,48,61,1,1,1
821,7,1283,616,47,60,1,1,1
822,7,1288,613,44,58,1,1,1
823,7,1288,613,44,58,1,1,1
824,7,1304,605,45,57,1,1,1
825,7,1308,601,42,55,1,1,1
826,7,1314,597,45,55,1,1,1
827,7,1319,593,42,53,1,1,1
828,7,1332,585,41,53,1,1,1
829,7,1337,583,39,50,1,1,1
830,7,1342,580,39,49,1,1,1
831,7,1346,577,38,49,1,1,1
832,7,1354,570,40,48,1,1,1
833,7,1359,566,37,48,1,1,1
834,7,1366,560,36,51,1,1,1
835,7,1377,543,33,60,1,1,1
836,7,1377,543,33,60,1,1,1
837,7,1381,542,31,56,1,1,1
838,7,1383,541,31,54,1,1,1
839,7,1393,541,31,46,1,1,1
840,7,1400,542,32,43,1,1,1
841,7,1400,542,33,42,1,1,1
842,7,1403,540,31,41,1,1,1
843,7,1410,539,31,41,1,1,1
844,7,1414,537,32,37,1,1,1
844,8,736,827,87,108,1,1,0
845,7,1424,532,33,39,1,1,1
845,8,797,798,81,100,1,1,0
846,7,1424,532,33,39,1,1,1
846,8,797,798,80,100,1,1,0
847,7,1425,528,30,38,1,1,1
847,8,827,784,78,98,1,1,0
848,7,1431,526,28,37,1,1,1
848,8,879,761,75,90,1,1,0
849,7,1439,527,27,34,1,1,1
849,8,902,748,72,87,1,1,0
850,7,1439,522,27,33,1,1,1
850,8,945,729,73,80,1,1,0
851,7,1440,522,27,33,1,1,1
851,8,945,729,73,80,1,1,0
852,7,1442,518,27,32,1,1,1
852,8,985,712,67,74,1,1,0
853,7,1444,515,28,35,1,1,1
853,8,1002,701,67,74,1,1,0
854,7,1452,515,25,32,1,1,1
854,8,1018,694,65,72,1,1,0
855,7,1465,510,20,33,1,1,1
855,8,1066,671,59,65,1,1,0
856,7,1465,510,20,33,1,1,1
856,8,1066,671,58,65,1,1,0
857,7,1468,509,19,33,1,1,1
857,8,1079,666,58,62,1,1,0
858,7,1461,508,25,31,1,1,1
858,8,1092,658,56,62,1,1,0
859,7,1462,503,24,31,1,1,1
859,8,1128,641,53,58,1,1,0
860,7,1471,503,20,29,1,1,1
860,8,1140,636,53,56,1,1,0
861,7,1471,504,20,28,1,1,1
861,8,1140,636,52,56,1,1,0
862,7,1466,499,24,32,1,1,1
862,8,1151,630,52,56,1,1,0
863,7,1474,498,22,30,1,1,1
863,8,1160,626,51,53,1,1,0
864,7,1477,492,24,32,1,1,1
864,8,1188,611,49,50,1,1,0
865,7,1477,492,24,31,1,1,1
865,8,1188,611,49,50,1,1,0
866,7,1476,493,23,30,1,1,1
866,8,1197,608,49,48,1,1,0
867,7,1476,491,24,31,1,1,1
867,8,1205,604,48,48,1,1,0
868,7,1484,485,21,33,1,1,1
868,8,1229,592,47,45,1,1,0
869,7,1484,483,23,33,1,1,1
869,8,1237,588,44,44,1,1,0
870,7,1484,483,22,33,1,1,1
870,8,1236,588,44,44,1,1,0
871,7,1483,482,23,33,1,1,1
871,8,1243,584,43,44,1,1,0
872,7,1489,479,23,34,1,1,1
872,8,1264,574,41,41,1,1,0
873,7,1493,478,23,33,1,1,1
873,8,1270,572,40,40,1,1,0
874,7,1493,478,22,33,1,1,1
